VisitID,PropertyID,ClientID,AgentID,VisitDate
4338,400,35,67,9/27/2024
4339,524,794,63,9/4/2024
4340,631,229,4,5/15/2024
4341,508,1115,15,9/6/2024
4342,217,740,13,1/7/2025
4343,537,695,12,2/26/2025
4344,13,998,73,1/6/2025
4345,153,451,77,10/27/2024
4346,647,808,5,6/16/2024
4347,553,1452,98,10/26/2024
4348,773,553,42,8/10/2024
4349,212,767,8,4/21/2025
4350,968,887,4,9/14/2024
4351,488,1067,4,10/29/2024
4352,386,1007,10,8/19/2024
4353,41,453,68,1/1/2025
4354,2,1216,66,8/30/2024
4355,41,741,37,11/22/2024
4356,480,1,58,3/25/2025
4357,620,255,84,9/8/2024
4358,655,353,100,4/5/2025
4359,246,688,53,3/15/2025
4360,931,993,44,5/14/2024
4361,462,18,3,11/10/2024
4362,628,599,19,1/6/2025
4363,998,1446,59,9/1/2024
4364,659,686,50,10/6/2024
4365,954,183,78,11/22/2024
4366,328,334,72,1/31/2025
4367,609,1438,69,2/7/2025
4368,835,479,98,11/1/2024
4369,861,297,49,8/15/2024
4370,39,1233,23,1/26/2025
4371,241,664,34,12/1/2024
4372,255,1478,90,10/15/2024
4373,257,952,100,5/30/2024
4374,78,483,58,2/17/2025
4375,150,142,84,11/16/2024
4376,26,1275,55,10/20/2024
4377,724,83,14,6/30/2024
4378,415,523,43,11/10/2024
4379,22,666,31,5/31/2024
4380,606,798,4,3/7/2025
4381,125,100,82,3/25/2025
4382,123,675,80,8/15/2024
4383,878,1295,61,6/9/2024
4384,920,1093,93,9/9/2024
4385,606,354,83,5/29/2024
4386,432,1004,6,8/20/2024
4387,518,760,13,6/12/2024
4388,363,806,65,2/2/2025
4389,254,709,40,9/12/2024
4390,369,1164,16,11/29/2024
4391,185,24,42,1/26/2025
4392,620,1039,6,3/7/2025
4393,440,194,10,12/9/2024
4394,401,546,25,8/2/2024
4395,743,942,47,8/30/2024
4396,736,1258,4,11/8/2024
4397,589,368,37,8/26/2024
4398,193,1168,7,10/15/2024
4399,943,251,89,5/31/2024
4400,565,1262,34,12/17/2024
4401,742,191,9,3/26/2025
4402,76,425,12,1/17/2025
4403,81,739,14,7/2/2024
4404,764,40,43,9/11/2024
4405,26,694,72,4/1/2025
4406,496,238,23,1/27/2025
4407,540,1318,15,4/17/2025
4408,889,43,21,3/24/2025
4409,734,430,26,2/16/2025
4410,691,22,57,4/2/2025
4411,572,1263,52,8/23/2024
4412,1000,246,82,1/5/2025
4413,410,592,8,3/23/2025
4414,213,583,18,2/24/2025
4415,215,828,69,5/27/2024
4416,23,1247,44,12/6/2024
4417,358,475,48,1/24/2025
4418,947,317,4,2/17/2025
4419,863,120,78,8/15/2024
4420,737,1046,63,12/26/2024
4421,408,715,38,12/25/2024
4422,258,1269,79,11/11/2024
4423,812,656,45,8/2/2024
4424,612,626,52,5/22/2024
4425,275,1353,72,3/9/2025
4426,684,2,60,7/15/2024
4427,653,498,41,7/28/2024
4428,720,520,7,7/14/2024
4429,120,1112,26,12/30/2024
4430,940,195,59,5/24/2024
4431,714,749,7,5/12/2024
4432,810,613,79,10/25/2024
4433,369,886,91,5/30/2024
4434,457,1098,73,2/13/2025
4435,485,1171,47,8/15/2024
4436,229,638,16,8/20/2024
4437,974,489,57,12/13/2024
4438,937,24,25,2/15/2025
4439,199,1144,18,3/3/2025
4440,175,140,80,1/18/2025
4441,647,328,15,11/24/2024
4442,377,81,75,2/3/2025
4443,770,959,55,11/7/2024
4444,302,287,62,8/15/2024
4445,509,1029,86,3/17/2025
4446,563,1197,27,3/6/2025
4447,643,235,99,1/17/2025
4448,666,791,62,6/13/2024
4449,497,951,78,2/28/2025
4450,198,482,87,3/14/2025
4451,997,821,97,4/26/2025
4452,776,687,92,10/22/2024
4453,809,1356,92,8/7/2024
4454,773,1418,84,9/19/2024
4455,21,670,75,7/12/2024
4456,59,631,34,12/7/2024
4457,205,569,72,3/12/2025
4458,803,992,91,11/20/2024
4459,291,547,71,4/12/2025
4460,63,449,11,4/5/2025
4461,902,380,22,1/20/2025
4462,34,231,98,3/31/2025
4463,690,175,12,6/2/2024
4464,819,522,8,5/23/2024
4465,819,333,93,11/5/2024
4466,169,403,43,10/6/2024
4467,518,1341,6,9/25/2024
4468,636,1219,16,1/7/2025
4469,50,114,38,11/1/2024
4470,981,930,36,12/10/2024
4471,125,741,18,2/6/2025
4472,236,118,13,7/9/2024
4473,263,57,35,8/29/2024
4474,376,987,22,1/8/2025
4475,706,92,63,8/20/2024
4476,975,510,12,5/31/2024
4477,973,1089,24,8/13/2024
4478,484,743,23,12/5/2024
4479,470,691,93,10/28/2024
4480,726,969,61,8/12/2024
4481,727,898,46,6/22/2024
4482,904,633,48,4/28/2025
4483,208,1342,14,8/30/2024
4484,654,1191,20,2/7/2025
4485,354,977,16,12/17/2024
4486,148,341,59,1/14/2025
4487,255,465,26,4/19/2025
4488,479,827,98,4/23/2025
4489,245,946,70,3/22/2025
4490,518,56,10,7/30/2024
4491,201,975,15,6/21/2024
4492,555,143,57,4/15/2025
4493,102,355,38,7/13/2024
4494,222,518,26,12/15/2024
4495,897,1445,9,5/15/2024
4496,581,423,70,7/9/2024
4497,237,661,17,2/13/2025
4498,942,760,41,10/4/2024
4499,513,981,78,3/26/2025
4500,641,207,78,2/10/2025
4501,122,985,78,9/5/2024
4502,421,1106,72,6/17/2024
4503,120,349,64,1/30/2025
4504,587,164,19,2/19/2025
4505,394,105,20,1/10/2025
4506,630,1478,96,2/22/2025
4507,621,1084,34,8/28/2024
4508,256,461,34,12/3/2024
4509,3,1192,96,6/18/2024
4510,820,702,59,3/8/2025
4511,55,697,15,3/8/2025
4512,120,90,93,8/25/2024
4513,707,967,61,11/3/2024
4514,68,81,66,3/2/2025
4515,1000,434,16,4/26/2025
4516,196,1091,11,4/1/2025
4517,22,259,49,1/16/2025
4518,623,1421,40,2/24/2025
4519,309,505,9,1/5/2025
4520,57,362,83,4/26/2025
4521,409,841,56,9/5/2024
4522,247,676,64,8/15/2024
4523,75,1311,24,11/15/2024
4524,53,503,68,7/22/2024
4525,297,1500,19,3/12/2025
4526,97,508,42,9/16/2024
4527,90,1123,21,10/18/2024
4528,120,503,85,4/27/2025
4529,642,684,25,8/29/2024
4530,5,174,62,5/6/2025
4531,157,263,15,7/6/2024
4532,921,277,43,11/20/2024
4533,356,669,74,9/22/2024
4534,506,1483,32,5/19/2024
4535,871,359,29,6/2/2024
4536,806,81,71,12/21/2024
4537,18,1171,35,6/12/2024
4538,891,462,96,5/7/2025
4539,945,779,32,10/13/2024
4540,551,1350,50,10/6/2024
4541,555,610,84,10/28/2024
4542,659,831,19,7/6/2024
4543,943,505,74,6/17/2024
4544,292,260,76,9/6/2024
4545,472,231,13,5/30/2024
4546,57,744,22,10/16/2024
4547,258,768,98,3/6/2025
4548,296,1410,58,8/9/2024
4549,871,34,85,7/6/2024
4550,412,1389,92,3/16/2025
4551,876,1178,83,11/19/2024
4552,527,858,49,10/12/2024
4553,152,620,48,8/21/2024
4554,380,47,80,5/16/2024
4555,826,805,87,3/27/2025
4556,554,484,43,12/21/2024
4557,90,1470,62,1/17/2025
4558,756,1338,59,1/17/2025
4559,625,808,38,2/17/2025
4560,574,8,16,11/20/2024
4561,295,674,91,12/1/2024
4562,813,694,44,3/3/2025
4563,100,811,74,6/7/2024
4564,70,549,47,7/1/2024
4565,620,969,86,3/4/2025
4566,729,438,100,6/30/2024
4567,780,1106,83,1/28/2025
4568,314,975,88,2/3/2025
4569,539,927,48,6/5/2024
4570,988,691,100,12/25/2024
4571,339,1097,26,3/30/2025
4572,607,122,30,2/8/2025
4573,542,776,60,8/3/2024
4574,669,905,87,2/7/2025
4575,718,882,26,5/14/2024
4576,951,563,3,3/5/2025
4577,286,1418,38,5/11/2025
4578,67,334,4,11/10/2024
4579,733,1077,72,11/29/2024
4580,923,604,12,5/2/2025
4581,714,1157,12,1/30/2025
4582,353,703,85,5/10/2025
4583,950,334,34,1/20/2025
4584,543,1034,25,4/2/2025
4585,838,315,72,7/14/2024
4586,607,113,39,6/4/2024
4587,740,1222,96,11/13/2024
4588,805,1384,27,12/25/2024
4589,832,872,15,8/27/2024
4590,20,118,11,8/24/2024
4591,791,846,10,12/23/2024
4592,829,929,33,11/21/2024
4593,116,235,91,5/1/2025
4594,839,291,18,6/2/2024
4595,636,888,8,8/11/2024
4596,581,1031,30,3/17/2025
4597,940,596,13,7/27/2024
4598,250,598,60,1/12/2025
4599,560,173,50,9/4/2024
4600,346,520,24,11/25/2024
4601,475,357,9,8/20/2024
4602,347,198,97,4/15/2025
4603,531,500,71,7/3/2024
4604,769,1242,30,10/19/2024
4605,151,106,23,6/4/2024
4606,861,182,7,10/29/2024
4607,228,1119,41,1/26/2025
4608,522,723,87,5/13/2024
4609,801,1014,84,2/11/2025
4610,677,1080,37,3/13/2025
4611,744,1214,47,4/24/2025
4612,777,641,82,5/1/2025
4613,527,97,42,10/13/2024
4614,821,398,63,10/15/2024
4615,182,542,70,3/16/2025
4616,663,161,69,1/7/2025
4617,196,398,77,4/5/2025
4618,488,843,19,3/15/2025
4619,948,724,100,1/6/2025
4620,73,274,52,4/26/2025
4621,830,974,43,4/15/2025
4622,727,533,4,3/20/2025
4623,395,753,51,9/7/2024
4624,87,1160,3,12/13/2024
4625,904,1161,38,12/25/2024
4626,980,1001,66,10/27/2024
4627,466,1159,70,4/20/2025
4628,9,515,96,8/10/2024
4629,807,72,49,8/1/2024
4630,57,279,66,4/30/2025
4631,198,953,13,12/3/2024
4632,618,426,2,2/9/2025
4633,317,1202,19,8/1/2024
4634,392,100,60,6/27/2024
4635,137,1371,33,1/9/2025
4636,760,1019,59,9/25/2024
4637,954,655,76,3/21/2025
4638,661,800,57,2/13/2025
4639,666,743,23,2/24/2025
4640,794,956,67,1/14/2025
4641,289,1352,91,2/26/2025
4642,487,696,44,10/8/2024
4643,149,704,59,9/1/2024
4644,79,1208,22,2/2/2025
4645,252,1385,86,2/21/2025
4646,817,330,15,2/18/2025
4647,746,1210,12,10/23/2024
4648,931,660,29,12/9/2024
4649,22,878,29,11/29/2024
4650,688,1226,52,9/21/2024
4651,916,1294,69,12/1/2024
4652,394,503,27,4/2/2025
4653,210,1202,75,1/30/2025
4654,854,860,7,1/10/2025
4655,288,1475,9,11/24/2024
4656,361,1081,21,1/12/2025
4657,255,587,65,11/7/2024
4658,346,370,15,10/2/2024
4659,565,405,65,1/9/2025
4660,725,417,98,11/7/2024
4661,708,700,1,12/3/2024
4662,230,783,28,10/1/2024
4663,626,1252,71,10/22/2024
4664,72,1370,1,7/28/2024
4665,515,382,100,9/4/2024
4666,749,1091,96,3/11/2025
4667,865,694,80,11/16/2024
4668,60,1247,90,6/19/2024
4669,486,429,76,1/16/2025
4670,677,462,19,7/8/2024
4671,162,148,23,2/13/2025
4672,95,1267,80,7/26/2024
4673,845,544,6,7/16/2024
4674,920,879,46,9/8/2024
4675,274,1041,96,2/21/2025
4676,749,814,35,12/24/2024
4677,53,718,83,7/8/2024
4678,360,435,40,3/9/2025
4679,832,197,45,10/17/2024
4680,382,272,57,9/9/2024
4681,209,656,5,9/29/2024
4682,446,1248,65,8/11/2024
4683,776,697,8,1/24/2025
4684,864,991,22,12/1/2024
4685,146,1145,73,6/1/2024
4686,911,1125,37,6/29/2024
4687,302,1206,15,5/11/2025
4688,334,1450,13,12/13/2024
4689,697,1212,66,11/23/2024
4690,817,873,18,11/1/2024
4691,371,134,82,1/3/2025
4692,300,1310,67,3/2/2025
4693,432,1186,81,4/6/2025
4694,784,1005,21,7/16/2024
4695,246,1318,50,7/9/2024
4696,194,38,3,1/19/2025
4697,575,148,33,9/4/2024
4698,604,572,99,2/15/2025
4699,931,373,65,8/30/2024
4700,238,184,44,4/14/2025
4701,745,628,15,9/10/2024
4702,87,1186,47,11/9/2024
4703,647,844,7,7/19/2024
4704,463,856,46,12/26/2024
4705,878,1048,88,11/8/2024
4706,645,521,81,4/2/2025
4707,648,480,40,3/30/2025
4708,436,400,97,7/20/2024
4709,317,1297,64,12/9/2024
4710,73,850,82,4/15/2025
4711,315,1133,32,8/16/2024
4712,843,1462,27,11/22/2024
4713,929,1175,94,12/25/2024
4714,121,76,63,5/31/2024
4715,2,449,43,9/14/2024
4716,506,398,34,1/28/2025
4717,155,598,33,10/10/2024
4718,737,1030,42,10/17/2024
4719,474,55,23,9/7/2024
4720,778,883,71,8/7/2024
4721,879,724,34,12/23/2024
4722,438,1232,15,11/26/2024
4723,983,476,9,2/8/2025
4724,816,1291,58,4/2/2025
4725,870,420,5,10/22/2024
4726,506,1429,65,4/8/2025
4727,837,770,62,8/21/2024
4728,30,1433,32,1/4/2025
4729,585,400,49,7/13/2024
4730,350,1471,26,12/6/2024
4731,981,219,14,2/5/2025
4732,113,613,98,11/1/2024
4733,464,752,23,2/1/2025
4734,499,1462,51,5/19/2024
4735,362,341,48,10/12/2024
4736,948,722,26,4/30/2025
4737,192,1241,82,10/23/2024
4738,822,667,16,9/19/2024
4739,30,807,98,2/22/2025
4740,671,814,63,3/21/2025
4741,790,596,62,5/29/2024
4742,518,1063,60,2/24/2025
4743,687,1200,14,6/6/2024
4744,299,1,61,4/12/2025
4745,737,459,25,1/6/2025
4746,7,1332,15,2/18/2025
4747,701,1286,10,11/16/2024
4748,711,605,95,8/18/2024
4749,933,70,98,12/2/2024
4750,94,177,79,4/24/2025
4751,213,902,7,11/16/2024
4752,334,786,36,3/18/2025
4753,134,80,66,7/5/2024
4754,834,67,27,2/13/2025
4755,739,860,93,5/18/2024
4756,992,1013,82,6/1/2024
4757,882,590,61,3/10/2025
4758,989,245,35,12/27/2024
4759,867,1417,5,10/27/2024
4760,250,1052,64,11/6/2024
4761,427,508,85,9/17/2024
4762,318,1074,36,5/6/2025
4763,947,1239,79,12/13/2024
4764,451,1119,8,6/17/2024
4765,232,362,38,7/5/2024
4766,844,1,20,8/19/2024
4767,67,1036,79,10/2/2024
4768,476,302,51,11/8/2024
4769,996,253,64,6/29/2024
4770,941,407,8,7/21/2024
4771,777,901,95,5/23/2024
4772,55,871,83,12/20/2024
4773,401,196,42,8/9/2024
4774,746,328,27,6/7/2024
4775,717,470,43,2/21/2025
4776,740,555,56,1/4/2025
4777,548,1151,37,6/30/2024
4778,221,1320,42,11/16/2024
4779,806,322,12,3/11/2025
4780,189,1001,1,11/1/2024
4781,97,841,86,2/4/2025
4782,5,322,15,2/17/2025
4783,654,696,45,2/2/2025
4784,5,691,93,7/28/2024
4785,774,134,57,3/6/2025
4786,119,1383,5,7/20/2024
4787,402,559,73,8/11/2024
4788,857,568,76,12/29/2024
4789,341,1078,5,2/6/2025
4790,359,1434,29,4/8/2025
4791,653,828,62,9/25/2024
4792,992,540,94,9/15/2024
4793,768,951,16,4/24/2025
4794,100,920,71,11/30/2024
4795,882,1233,89,1/25/2025
4796,375,423,72,1/14/2025
4797,73,1104,17,4/16/2025
4798,19,378,82,3/12/2025
4799,61,1399,55,11/29/2024
4800,745,1153,87,7/29/2024
4801,648,689,34,11/5/2024
4802,701,450,72,1/21/2025
4803,973,577,97,12/24/2024
4804,141,1081,59,2/22/2025
4805,99,32,82,5/3/2025
4806,257,794,85,12/28/2024
4807,848,1404,32,4/24/2025
4808,152,212,100,6/19/2024
4809,554,1263,89,5/3/2025
4810,522,550,8,4/2/2025
4811,137,1045,85,10/18/2024
4812,34,811,2,11/10/2024
4813,571,1420,72,7/27/2024
4814,286,1079,58,12/18/2024
4815,867,1300,28,12/23/2024
4816,529,1264,27,10/23/2024
4817,335,1288,73,7/26/2024
4818,755,649,66,12/29/2024
4819,597,449,84,9/8/2024
4820,219,1261,43,11/24/2024
4821,161,303,41,7/12/2024
4822,838,574,95,12/9/2024
4823,603,402,7,8/8/2024
4824,459,1234,45,5/21/2024
4825,968,530,85,1/22/2025
4826,709,1061,90,10/7/2024
4827,79,841,87,6/2/2024
4828,232,142,2,8/8/2024
4829,701,491,21,1/5/2025
4830,426,151,84,6/19/2024
4831,261,615,42,2/1/2025
4832,757,89,73,6/12/2024
4833,930,1157,74,2/22/2025
4834,989,190,14,12/19/2024
4835,166,437,67,5/22/2024
4836,684,513,60,12/6/2024
4837,452,24,14,4/25/2025
4838,812,528,75,1/25/2025
4839,215,862,60,3/1/2025
4840,472,1493,1,5/6/2025
4841,590,139,47,12/11/2024
4842,924,368,13,7/3/2024
4843,549,615,41,3/29/2025
4844,30,451,14,5/9/2025
4845,118,685,80,4/1/2025
4846,955,270,6,4/23/2025
4847,90,684,97,8/13/2024
4848,335,1307,63,10/2/2024
4849,967,248,82,11/15/2024
4850,922,1182,60,5/18/2024
4851,916,1378,88,5/21/2024
4852,838,945,71,2/6/2025
4853,392,1406,20,3/22/2025
4854,544,1428,28,10/8/2024
4855,279,308,18,12/18/2024
4856,578,276,67,12/14/2024
4857,507,403,62,10/17/2024
4858,911,466,41,9/3/2024
4859,694,312,2,8/9/2024
4860,667,1299,86,5/18/2024
4861,735,1084,60,2/24/2025
4862,279,305,89,6/17/2024
4863,344,19,72,4/30/2025
4864,824,329,79,8/1/2024
4865,52,1073,15,9/27/2024
4866,184,1197,43,7/29/2024
4867,115,295,57,12/8/2024
4868,641,1285,97,10/25/2024
4869,343,308,37,11/28/2024
4870,803,602,25,2/3/2025
4871,663,759,27,1/5/2025
4872,964,1205,54,12/8/2024
4873,765,1344,57,3/28/2025
4874,966,541,9,1/20/2025
4875,924,627,26,7/31/2024
4876,987,752,60,1/27/2025
4877,85,757,41,5/30/2024
4878,109,744,64,4/20/2025
4879,359,1207,25,7/18/2024
4880,132,198,83,9/20/2024
4881,354,667,72,3/6/2025
4882,730,939,1,6/22/2024
4883,36,1121,35,12/6/2024
4884,346,1295,22,10/12/2024
4885,188,1023,83,12/3/2024
4886,380,470,38,11/14/2024
4887,614,594,40,11/26/2024
4888,219,1005,3,1/15/2025
4889,194,525,7,3/1/2025
4890,236,406,89,10/26/2024
4891,80,1095,15,7/30/2024
4892,854,783,56,10/17/2024
4893,212,658,46,4/27/2025
4894,70,948,82,9/26/2024
4895,579,1107,3,6/16/2024
4896,138,437,94,1/11/2025
4897,638,615,16,8/4/2024
4898,720,225,76,11/2/2024
4899,981,759,50,1/27/2025
4900,264,392,87,9/17/2024
4901,997,1306,77,1/4/2025
4902,900,1328,25,5/25/2024
4903,743,492,91,1/21/2025
4904,888,253,31,1/13/2025
4905,746,1065,46,10/9/2024
4906,936,1103,16,11/8/2024
4907,198,11,96,4/20/2025
4908,391,1414,14,11/6/2024
4909,811,1425,45,3/16/2025
4910,97,1099,82,6/8/2024
4911,917,417,70,4/8/2025
4912,954,970,44,1/15/2025
4913,744,104,80,1/18/2025
4914,611,1421,97,4/8/2025
4915,121,1133,63,2/19/2025
4916,379,208,3,12/30/2024
4917,914,439,90,6/22/2024
4918,174,1210,45,12/25/2024
4919,118,974,11,11/21/2024
4920,711,1481,59,11/10/2024
4921,812,1273,92,5/22/2024
4922,413,747,52,8/10/2024
4923,260,656,26,3/13/2025
4924,696,782,78,10/24/2024
4925,559,870,30,7/30/2024
4926,816,707,11,12/29/2024
4927,731,95,14,4/23/2025
4928,206,518,94,1/30/2025
4929,523,294,1,1/12/2025
4930,961,1482,90,8/1/2024
4931,974,863,29,6/7/2024
4932,928,846,96,6/25/2024
4933,820,760,24,4/1/2025
4934,336,681,63,10/15/2024
4935,230,1140,55,2/10/2025
4936,393,796,91,10/10/2024
4937,8,217,46,1/28/2025
4938,299,1117,74,2/13/2025
4939,655,1411,49,10/9/2024
4940,143,122,52,11/18/2024
4941,51,646,82,7/3/2024
4942,972,760,72,10/8/2024
4943,229,220,60,1/24/2025
4944,818,1391,9,4/5/2025
4945,6,1196,64,10/16/2024
4946,500,836,68,8/11/2024
4947,518,1093,48,11/23/2024
4948,754,121,56,10/12/2024
4949,279,973,15,3/17/2025
4950,18,784,32,10/22/2024
4951,435,441,55,12/6/2024
4952,176,450,45,12/2/2024
4953,193,1105,33,9/19/2024
4954,568,213,2,11/6/2024
4955,140,486,45,7/25/2024
4956,472,1312,79,9/5/2024
4957,494,739,15,6/22/2024
4958,867,891,65,8/4/2024
4959,524,595,32,11/25/2024
4960,48,234,32,6/18/2024
4961,70,819,14,3/6/2025
4962,765,559,4,6/19/2024
4963,936,21,86,3/26/2025
4964,309,561,87,9/5/2024
4965,839,953,29,1/26/2025
4966,47,227,9,7/29/2024
4967,855,1107,45,3/9/2025
4968,85,457,91,12/25/2024
4969,298,1196,2,4/22/2025
4970,476,706,27,11/6/2024
4971,924,349,14,12/10/2024
4972,954,1322,37,7/16/2024
4973,204,355,15,9/11/2024
4974,693,651,8,1/18/2025
4975,954,1433,65,2/9/2025
4976,130,322,5,4/10/2025
4977,705,352,11,3/26/2025
4978,464,387,34,10/15/2024
4979,330,1365,9,8/2/2024
4980,405,407,12,2/11/2025
4981,134,877,52,10/12/2024
4982,940,345,3,6/6/2024
4983,677,416,59,9/13/2024
4984,619,1339,44,10/27/2024
4985,649,777,3,2/26/2025
4986,793,1232,40,7/14/2024
4987,998,1474,50,5/23/2024
4988,504,780,42,4/24/2025
4989,741,634,97,1/31/2025
4990,845,1457,73,7/18/2024
4991,576,1056,7,8/11/2024
4992,587,580,85,2/24/2025
4993,219,527,54,5/9/2025
4994,718,1203,73,11/18/2024
4995,106,884,69,2/22/2025
4996,581,730,32,10/20/2024
4997,365,128,26,5/2/2025
4998,92,1385,98,8/19/2024
4999,494,708,3,7/19/2024
5000,855,552,62,6/21/2024
